t,v,omega,x,y,theta
4.192,0.100000000001585,-0.06700961325338,0.224206277222298,-0.277786942000837,-1.92658181845594
4.194,0.100000000001593,-0.0666971353242583,0.224143108038858,-0.27797911024294,-1.92679531574163
4.196,0.100000000001601,-0.0663846573951366,0.224079938855417,-0.278171278485043,-1.92700881302732
4.198,0.100000000001609,-0.0660721794660147,0.224016769671977,-0.278363446727146,-1.92722231031302
4.2,0.100000000001617,-0.065759701536893,0.223953600488537,-0.278555614969249,-1.92743580759871
4.202,0.100000000001625,-0.0654472236077712,0.223890431305096,-0.278747783211351,-1.9276493048844
4.204,0.100000000001634,-0.0651347456786495,0.223827262121656,-0.278939951453454,-1.92786280217009
4.206,0.100000000001642,-0.0648222677495277,0.223764092938216,-0.279132119695557,-1.92807629945578
4.208,0.10000000000165,-0.0645097898204059,0.223700923754776,-0.27932428793766,-1.92828979674147
4.21,0.100000000001658,-0.0641973118912842,0.223637754571335,-0.279516456179763,-1.92850329402716
4.212,0.100000000001666,-0.0638848339621625,0.223574585387895,-0.279708624421866,-1.92871679131285
4.214,0.100000000001674,-0.0635723560330406,0.223511416204455,-0.279900792663968,-1.92893028859854
4.216,0.100000000001683,-0.0632598781039189,0.223448247021015,-0.280092960906071,-1.92914378588423
4.218,0.100000000001691,-0.0629474001747972,0.223385077837574,-0.280285129148174,-1.92935728316992
4.22,0.100000000001699,-0.0626349222456754,0.223321908654134,-0.280477297390277,-1.92957078045561
4.222,0.100000000001707,-0.0623224443165536,0.223258739470694,-0.28066946563238,-1.92978427774131
4.224,0.100000000001715,-0.0620099663874318,0.223195570287254,-0.280861633874482,-1.929997775027
4.226,0.100000000001723,-0.0616974884583101,0.223132401103813,-0.281053802116585,-1.93021127231269
4.228,0.100000000001731,-0.0613850105291884,0.223069231920373,-0.281245970358688,-1.93042476959838
4.23,0.10000000000174,-0.0610725326000665,0.223006062736933,-0.281438138600791,-1.93063826688407
4.232,0.100000000001748,-0.0607600546709448,0.222942893553493,-0.281630306842894,-1.93085176416976
4.234,0.100000000001756,-0.0604475767418231,0.222879724370052,-0.281822475084996,-1.93106526145545
4.236,0.100000000001764,-0.0601350988127013,0.222816555186612,-0.282014643327099,-1.93127875874114
4.238,0.100000000001772,-0.0598226208835795,0.222753386003172,-0.282206811569202,-1.93149225602683
4.24,0.10000000000178,-0.0595101429544577,0.222690216819731,-0.282398979811305,-1.93170575331252
4.242,0.100000000001789,-0.059197665025336,0.222627047636291,-0.282591148053408,-1.93191925059821
4.244,0.100000000001797,-0.0588851870962143,0.222563878452851,-0.282783316295511,-1.93213274788391
4.246,0.100000000001805,-0.0585727091670924,0.222500709269411,-0.282975484537613,-1.9323462451696
4.248,0.100000000001813,-0.0582602312379707,0.22243754008597,-0.283167652779716,-1.93255974245529
4.25,0.100000000001821,-0.057947753308849,0.22237437090253,-0.283359821021819,-1.93277323974098
4.252,0.100000000001829,-0.0576352753797272,0.22231120171909,-0.283551989263922,-1.93298673702667
4.254,0.100000000001837,-0.0573227974506054,0.22224803253565,-0.283744157506025,-1.93320023431236
4.256,0.100000000001846,-0.0570103195214837,0.222184863352209,-0.283936325748128,-1.93341373159805
4.258,0.100000000001854,-0.0566978415923619,0.222121694168769,-0.28412849399023,-1.93362722888374
4.26,0.100000000001862,-0.0563853636632402,0.222058524985329,-0.284320662232333,-1.93384072616943
4.262,0.10000000000187,-0.0560728857341183,0.221995355801889,-0.284512830474436,-1.93405422345512
4.264,0.100000000001878,-0.0557604078049966,0.221932186618448,-0.284704998716539,-1.93426772074081
4.266,0.100000000001886,-0.0554479298758749,0.221869017435008,-0.284897166958642,-1.93448121802651
4.268,0.100000000001895,-0.0551354519467532,0.221805848251568,-0.285089335200744,-1.9346947153122
4.27,0.100000000001903,-0.0548229740176313,0.221742679068127,-0.285281503442847,-1.93490821259789
4.272,0.100000000001911,-0.0545104960885096,0.221679509884687,-0.28547367168495,-1.93512170988358
4.274,0.100000000001919,-0.0541980181593878,0.221616340701247,-0.285665839927053,-1.93533520716927
4.276,0.100000000001927,-0.0538855402302661,0.221553171517807,-0.285858008169156,-1.93554870445496
4.278,0.100000000001935,-0.0535730623011443,0.221490002334366,-0.286050176411259,-1.93576220174065
4.28,0.100000000001943,-0.0532605843720225,0.221426833150926,-0.286242344653361,-1.93597569902634
4.282,0.100000000001952,-0.0529481064429008,0.221363663967486,-0.286434512895464,-1.93618919631203
4.284,0.10000000000196,-0.0526356285137791,0.221300494784046,-0.286626681137567,-1.93640269359772
4.286,0.100000000001968,-0.0523231505846572,0.221237325600605,-0.28681884937967,-1.93661619088341
4.288,0.100000000001976,-0.0520106726555355,0.221174156417165,-0.287011017621773,-1.93682968816911
4.29,0.100000000001984,-0.0516981947264138,0.221110987233725,-0.287203185863875,-1.9370431854548
4.292,0.100000000001992,-0.051385716797292,0.221047818050285,-0.287395354105978,-1.93725668274049
4.294,0.100000000002001,-0.0510732388681702,0.220984648866844,-0.287587522348081,-1.93747018002618
4.296,0.100000000002009,-0.0507607609390484,0.220921479683404,-0.287779690590184,-1.93768367731187
4.298,0.100000000002017,-0.0504482830099267,0.220858310499964,-0.287971858832287,-1.93789717459756
4.3,0.100000000002025,-0.050135805080805,0.220795141316524,-0.288164027074389,-1.93811067188325
4.302,0.100000000002033,-0.0498233271516831,0.220731972133083,-0.288356195316492,-1.93832416916894
4.304,0.100000000002041,-0.0495108492225614,0.220668802949643,-0.288548363558595,-1.93853766645463
4.306,0.100000000002049,-0.0491983712934397,0.220605633766203,-0.288740531800698,-1.93875116374032
4.308,0.100000000002058,-0.0488858933643179,0.220542464582762,-0.288932700042801,-1.93896466102601
4.31,0.100000000002066,-0.0485734154351961,0.220479295399322,-0.289124868284904,-1.9391781583117
4.312,0.100000000002074,-0.0482609375060743,0.220416126215882,-0.289317036527006,-1.9393916555974
4.314,0.100000000002082,-0.0479484595769526,0.220352957032442,-0.289509204769109,-1.93960515288309
4.316,0.10000000000209,-0.0476359816478309,0.220289787849001,-0.289701373011212,-1.93981865016878
4.318,0.100000000002098,-0.047323503718709,0.220226618665561,-0.289893541253315,-1.94003214745447
4.32,0.100000000002107,-0.0470110257895873,0.220163449482121,-0.290085709495418,-1.94024564474016
4.322,0.100000000002115,-0.0466985478604656,0.220100280298681,-0.29027787773752,-1.94045914202585
4.324,0.100000000002123,-0.0463860699313438,0.22003711111524,-0.290470045979623,-1.94067263931154
4.326,0.100000000002131,-0.046073592002222,0.2199739419318,-0.290662214221726,-1.94088613659723
4.328,0.100000000002139,-0.0457611140731002,0.21991077274836,-0.290854382463829,-1.94109963388292
4.33,0.100000000002147,-0.0454486361439785,0.21984760356492,-0.291046550705932,-1.94131313116861
4.332,0.100000000002155,-0.0451361582148568,0.219784434381479,-0.291238718948035,-1.9415266284543
4.334,0.100000000002164,-0.0448236802857349,0.219721265198039,-0.291430887190137,-1.94174012574
4.336,0.100000000002172,-0.0445112023566132,0.219658096014599,-0.29162305543224,-1.94195362302569
4.338,0.10000000000218,-0.0441987244274915,0.219594926831158,-0.291815223674343,-1.94216712031138
4.34,0.100000000002188,-0.0438862464983697,0.219531757647718,-0.292007391916446,-1.94238061759707
4.342,0.100000000002196,-0.0435737685692479,0.219468588464278,-0.292199560158549,-1.94259411488276
4.344,0.100000000002204,-0.0432612906401262,0.219405419280838,-0.292391728400651,-1.94280761216845
4.346,0.100000000002213,-0.0429488127110044,0.219342250097397,-0.292583896642754,-1.94302110945414
4.348,0.100000000002165,-0.0427464524495598,0.219270956609984,-0.292772017011584,-1.94313603790252
4.35,0.100000000002093,-0.0425923444934858,0.219196103145281,-0.292958363648537,-1.94320777461121
4.352,0.100000000002021,-0.0424382365374118,0.219121249680577,-0.293144710285491,-1.9432795113199
4.354,0.100000000001949,-0.0422841285813379,0.219046396215873,-0.293331056922444,-1.94335124802858
4.356,0.100000000001877,-0.042130020625264,0.21897154275117,-0.293517403559398,-1.94342298473727
4.358,0.100000000001805,-0.0419759126691901,0.218896689286466,-0.293703750196351,-1.94349472144596
4.36,0.100000000001733,-0.0418218047131161,0.218821835821762,-0.293890096833305,-1.94356645815464
4.362,0.100000000001661,-0.0416676967570422,0.218746982357059,-0.294076443470258,-1.94363819486333
