t,v,omega,x,y,theta
0.084,0.1,-0.958103201881937,0.00939972511467448,0.00140380587685807,-0.0665064933096726
0.086,0.1,-0.958103201881937,0.0096235280935953,0.00143722982630707,-0.0680899812456172
0.088,0.1,-0.958103201881937,0.00984733107251612,0.00147065377575608,-0.0696734691815618
0.09,0.1,-0.958103201881937,0.0100711340514369,0.00150407772520508,-0.0712569571175064
0.092,0.1,-0.958103201881937,0.0102949370303578,0.00153750167465408,-0.072840445053451
0.094,0.1,-0.958103201881937,0.0105187400092786,0.00157092562410308,-0.0744239329893956
0.096,0.1,-0.958103201881937,0.0107425429881994,0.00160434957355208,-0.0760074209253402
0.098,0.1,-0.958103201881937,0.0109663459671202,0.00163777352300109,-0.0775909088612848
0.1,0.1,-0.958103201881937,0.011190148946041,0.00167119747245009,-0.0791743967972293
0.102,0.1,-0.958103201881937,0.0114139519249619,0.00170462142189909,-0.0807578847331739
0.104,0.1,-0.958103201881937,0.0116377549038827,0.00173804537134809,-0.0823413726691185
0.106,0.1,-0.958103201881937,0.0118615578828035,0.00177146932079709,-0.0839248606050631
0.108,0.1,-0.958103201881937,0.0120853608617243,0.00180489327024609,-0.0855083485410077
0.11,0.1,-0.958103201881937,0.0123091638406451,0.0018383172196951,-0.0870918364769523
0.112,0.1,-0.958103201881937,0.012532966819566,0.0018717411691441,-0.0886753244128968
0.114,0.1,-0.958103201881937,0.0127567697984868,0.0019051651185931,-0.0902588123488414
0.116,0.1,-0.958103201881937,0.0129805727774076,0.0019385890680421,-0.091842300284786
0.118,0.1,-0.958103201881937,0.0132043757563284,0.0019720130174911,-0.0934257882207306
0.12,0.1,-0.958103201881937,0.0134281787352493,0.0020054369669401,-0.0950092761566752
0.122,0.1,-0.958103201881937,0.0136519817141701,0.00203886091638911,-0.0965927640926198
0.124,0.1,-0.958103201881937,0.0138757846930909,0.00207228486583811,-0.0981762520285644
0.126,0.1,-0.958103201881937,0.0140995876720117,0.00210570881528711,-0.0997597399645089
0.128,0.1,-0.958103201881937,0.0143233906509325,0.00213913276473611,-0.101343227900454
0.13,0.1,-0.958103201881937,0.0145471936298534,0.00217255671418511,-0.102926715836398
0.132,0.1,-0.958103201881937,0.0147709966087742,0.00220598066363411,-0.104510203772343
0.134,0.1,-0.958103201881937,0.014994799587695,0.00223940461308312,-0.106093691708287
0.136,0.1,-0.958103201881937,0.0152186025666158,0.00227282856253212,-0.107677179644232
0.138,0.1,-0.958103201881937,0.0154424055455366,0.00230625251198112,-0.109260667580176
0.14,0.1,-0.958103201881937,0.0156662085244575,0.00233967646143012,-0.110844155516121
0.142,0.1,-0.958103201881937,0.0158900115033783,0.00237310041087912,-0.112427643452066
0.144,0.1,-0.958103201881937,0.0161138144822991,0.00240652436032812,-0.11401113138801
0.146,0.1,-0.958103201881937,0.0163376174612199,0.00243994830977713,-0.115594619323955
0.148,0.1,-0.958103201881937,0.0165614204401407,0.00247337225922613,-0.117178107259899
0.15,0.1,-0.958103201881937,0.0167852234190616,0.00250679620867513,-0.118761595195844
0.152,0.1,-0.958103201881937,0.0170090263979824,0.00254022015812413,-0.120345083131789
0.154,0.1,-0.958103201881937,0.0172328293769032,0.00257364410757313,-0.121928571067733
0.156,0.1,-0.958103201881937,0.017456632355824,0.00260706805702214,-0.123512059003678
0.158,0.1,-0.958103201881937,0.0176804353347449,0.00264049200647114,-0.125095546939622
0.16,0.1,-0.958103201881937,0.0179042383136657,0.00267391595592014,-0.126679034875567
0.162,0.1,-0.958103201881937,0.0181280412925865,0.00270733990536914,-0.128262522811512
0.164,0.1,-0.958103201881937,0.0183518442715073,0.00274076385481814,-0.129846010747456
0.166,0.1,-0.958103201881937,0.0185756472504281,0.00277418780426714,-0.131429498683401
0.168,0.1,-0.958103201881937,0.018799450229349,0.00280761175371615,-0.133012986619345
0.17,0.1,-0.958103201881937,0.0190232532082698,0.00284103570316515,-0.13459647455529
0.172,0.1,-0.958103201881937,0.0192470561871906,0.00287445965261415,-0.136179962491234
0.174,0.1,-0.958103201881937,0.0194708591661114,0.00290788360206315,-0.137763450427179
0.176,0.1,-0.958103201881937,0.0196946621450322,0.00294130755151215,-0.139346938363124
0.178,0.1,-0.958103201881937,0.0199184651239531,0.00297473150096115,-0.140930426299068
0.18,0.1,-0.958103201881937,0.0201422681028739,0.00300815545041016,-0.142513914235013
0.182,0.1,-0.958103201881937,0.0203660710817947,0.00304157939985916,-0.144097402170957
0.184,0.1,-0.958103201881937,0.0205898740607155,0.00307500334930816,-0.145680890106902
0.186,0.1,-0.958103201881937,0.0208136770396363,0.00310842729875716,-0.147264378042847
0.188,0.1,-0.958103201881937,0.0210374800185572,0.00314185124820616,-0.148847865978791
0.19,0.1,-0.958103201881937,0.021261282997478,0.00317527519765516,-0.150431353914736
0.192,0.1,-0.958103201881937,0.0214850859763988,0.00320869914710417,-0.15201484185068
0.194,0.1,-0.958103201881937,0.0217088889553196,0.00324212309655317,-0.153598329786625
0.196,0.1,-0.958103201881937,0.0219326919342404,0.00327554704600217,-0.15518181772257
0.198,0.1,-0.958103201881937,0.0221564949131613,0.00330897099545117,-0.156765305658514
0.2,0.1,-0.958103201881937,0.0223802978920821,0.00334239494490017,-0.158348793594459
0.202,0.1,-0.958103201881937,0.0226041008710029,0.00337581889434918,-0.159932281530403
0.204,0.1,-0.958103201881937,0.0228279038499237,0.00340924284379818,-0.161515769466348
0.206,0.1,-0.958103201881937,0.0230517068288446,0.00344266679324718,-0.163099257402292
0.208,0.1,-0.958103201881937,0.0232755098077654,0.00347609074269618,-0.164682745338237
0.21,0.1,-0.958103201881937,0.0234993127866862,0.00350951469214518,-0.166266233274182
0.212,0.1,-0.958103201881937,0.023723115765607,0.00354293864159418,-0.167849721210126
0.214,0.1,-0.958103201881937,0.0239469187445278,0.00357636259104319,-0.169433209146071
0.216,0.1,-0.958103201881937,0.0241707217234487,0.00360978654049219,-0.171016697082015
0.218,0.1,-0.958103201881937,0.0243945247023695,0.00364321048994119,-0.17260018501796
0.22,0.1,-0.958103201881937,0.0246183276812903,0.00367663443939019,-0.174183672953905
0.222,0.1,-0.958103201881937,0.0248421306602111,0.00371005838883919,-0.175767160889849
0.224,0.1,-0.958103201881937,0.0250659336391319,0.00374348233828819,-0.177350648825794
0.226,0.1,-0.958103201881937,0.0252897366180528,0.0037769062877372,-0.178934136761738
0.228,0.1,-0.958103201881937,0.0255135395969736,0.0038103302371862,-0.180517624697683
0.23,0.1,-0.958103201881937,0.0257373425758944,0.0038437541866352,-0.182101112633627
0.232,0.1,-0.958103201881937,0.0259611455548152,0.0038771781360842,-0.183684600569572
0.234,0.1,-0.958103201881937,0.026184948533736,0.0039106020855332,-0.185268088505517
0.236,0.1,-0.958103201881937,0.0264087515126569,0.0039440260349822,-0.186851576441461
0.238,0.1,-0.958103201881937,0.0266325544915777,0.00397744998443121,-0.188435064377406
0.24,0.1,-0.958103201881937,0.0268563574704985,0.00401087393388021,-0.19001855231335
0.242,0.1,-0.958103201881937,0.0270801604494193,0.00404429788332921,-0.191602040249295
0.244,0.1,-0.958103201881937,0.0273039634283401,0.00407772183277821,-0.19318552818524
0.246,0.1,-0.958103201881937,0.027527766407261,0.00411114578222721,-0.194769016121184
0.248,0.1,-0.958103201881937,0.0277515693861818,0.00414456973167621,-0.196352504057129
0.25,0.1,-0.958103201881937,0.0279753723651026,0.00417799368112522,-0.197935991993073
0.252,0.1,-0.958103201881937,0.0281991753440234,0.00421141763057422,-0.199519479929018
0.254,0.1,-0.958103201881937,0.0284229783229442,0.00424484158002322,-0.201102967864962
0.256,0.1,-0.958103201881937,0.0286467813018651,0.00427826552947222,-0.202686455800907
0.258,0.1,-0.958103201881937,0.0288705842807859,0.00431168947892122,-0.204269943736852
0.26,0.1,-0.958103201881937,0.0290943872597067,0.00434511342837022,-0.205853431672796
0.262,0.1,-0.958103201881937,0.0293181902386275,0.00437853737781923,-0.207436919608741
0.264,0.1,-0.958103201881937,0.0295419932175484,0.00441196132726823,-0.209020407544685
0.266,0.1,-0.958103201881937,0.0297657961964692,0.00444538527671723,-0.21060389548063
0.268,0.1,-0.958103201881937,0.02998959917539,0.00447880922616623,-0.212187383416575
0.27,0.1,-0.958103201881937,0.0302134021543108,0.00451223317561523,-0.213770871352519
0.272,0.1,-0.958103201881937,0.0304372051332316,0.00454565712506424,-0.215354359288464
0.274,0.1,-0.958103201881937,0.0306610081121525,0.00457908107451324,-0.216937847224408
0.276,0.1,-0.958103201881937,0.0308848110910733,0.00461250502396224,-0.218521335160353
0.278,0.1,-0.958103201881937,0.0311086140699941,0.00464592897341124,-0.220104823096298
0.28,0.1,-0.958103201881937,0.0313324170489149,0.00467935292286024,-0.221688311032242
0.282,0.1,-0.958103201881937,0.0315562200278358,0.00471277687230924,-0.223271798968187
0.284,0.1,-0.958103201881937,0.0317800230067566,0.00474620082175825,-0.224855286904131
0.286,0.1,-0.958103201881937,0.0320038259856774,0.00477962477120725,-0.226438774840076
0.288,0.1,-0.958103201881937,0.0322276289645982,0.00481304872065625,-0.22802226277602
0.29,0.1,-0.958103201881937,0.032451431943519,0.00484647267010525,-0.229605750711965
0.292,0.1,-0.958103201881937,0.0326752349224398,0.00487989661955425,-0.23118923864791
0.294,0.1,-0.958103201881937,0.0328990379013607,0.00491332056900325,-0.232772726583854
0.296,0.1,-0.958103201881937,0.0331228408802815,0.00494674451845226,-0.234356214519799
0.298,0.1,-0.958103201881937,0.0333466438592023,0.00498016846790126,-0.235939702455743
0.3,0.1,-0.958103201881937,0.0335704468381231,0.00501359241735026,-0.237523190391688
0.302,0.1,-0.958103201881937,0.033794249817044,0.00504701636679926,-0.239106678327633
0.304,0.1,-0.958103201881937,0.0340180527959648,0.00508044031624826,-0.240690166263577
0.306,0.1,-0.958103201881937,0.0342418557748856,0.00511386426569726,-0.242273654199522
0.308,0.1,-0.958103201881937,0.0344656587538064,0.00514728821514627,-0.243857142135466
0.31,0.1,-0.958103201881937,0.0346894617327272,0.00518071216459527,-0.245440630071411
0.312,0.1,-0.958103201881937,0.0349132647116481,0.00521413611404427,-0.247024118007356
0.314,0.1,-0.958103201881937,0.0351370676905689,0.00524756006349327,-0.2486076059433
0.316,0.1,-0.958103201881937,0.0353608706694897,0.00528098401294227,-0.250191093879245
0.318,0.1,-0.958103201881937,0.0355846736484105,0.00531440796239128,-0.251774581815189
0.32,0.1,-0.958103201881937,0.0358084766273313,0.00534783191184028,-0.253358069751134
0.322,0.1,-0.958103201881937,0.0360322796062522,0.00538125586128928,-0.254941557687078
0.324,0.1,-0.958103201881937,0.036256082585173,0.00541467981073828,-0.256525045623023
0.326,0.1,-0.958103201881937,0.0364798855640938,0.00544810376018728,-0.258108533558968
0.328,0.1,-0.958103201881937,0.0367036885430146,0.00548152770963628,-0.259692021494912
0.33,0.1,-0.958103201881937,0.0369274915219354,0.00551495165908529,-0.261275509430857
0.332,0.1,-0.958103201881937,0.0371512945008563,0.00554837560853429,-0.262858997366801
0.334,0.1,-0.958103201881937,0.0373750974797771,0.00558179955798329,-0.264442485302746
0.336,0.1,-0.958103201881937,0.0375989004586979,0.00561522350743229,-0.266025973238691
0.338,0.1,-0.958103201881937,0.0378227034376187,0.00564864745688129,-0.267609461174635
0.34,0.1,-0.958103201881937,0.0380465064165396,0.00568207140633029,-0.26919294911058
0.342,0.1,-0.958103201881937,0.0382703093954604,0.0057154953557793,-0.270776437046524
0.344,0.1,-0.958103201881937,0.0384941123743812,0.0057489193052283,-0.272359924982469
0.346,0.1,-0.958103201881937,0.038717915353302,0.0057823432546773,-0.273943412918414
0.348,0.1,-0.958103201881937,0.0389417183322228,0.0058157672041263,-0.275526900854358
0.35,0.1,-0.958103201881937,0.0391655213111437,0.0058491911535753,-0.277110388790303
0.352,0.1,-0.958103201881937,0.0393893242900645,0.00588261510302431,-0.278693876726247
0.354,0.1,-0.958103201881937,0.0396131272689853,0.00591603905247331,-0.280277364662192
0.356,0.1,-0.958103201881937,0.0398369302479061,0.00594946300192231,-0.281860852598136
0.358,0.1,-0.958103201881937,0.0400607332268269,0.00598288695137131,-0.283444340534081
0.36,0.1,-0.958103201881937,0.0402845362057478,0.00601631090082031,-0.285027828470026
0.362,0.1,-0.958103201881937,0.0405083391846686,0.00604973485026931,-0.28661131640597
0.364,0.1,-0.958103201881937,0.0407321421635894,0.00608315879971831,-0.288194804341915
0.366,0.1,-0.958103201881937,0.0409559451425102,0.00611658274916732,-0.289778292277859
0.368,0.1,-0.958103201881937,0.041179748121431,0.00615000669861632,-0.291361780213804
0.37,0.1,-0.958103201881937,0.0414035511003519,0.00618343064806532,-0.292945268149748
0.372,0.1,-0.958103201881937,0.0416273540792727,0.00621685459751432,-0.294528756085693
0.374,0.1,-0.958103201881937,0.0418511570581935,0.00625027854696332,-0.296112244021638
0.376,0.1,-0.958103201881937,0.0420749600371143,0.00628370249641233,-0.297695731957582
0.378,0.1,-0.958103201881937,0.0422987630160351,0.00631712644586133,-0.299279219893527
0.38,0.1,-0.958103201881937,0.042522565994956,0.00635055039531033,-0.300862707829471
0.382,0.1,-0.958103201881937,0.0427463689738768,0.00638397434475933,-0.302446195765416
0.384,0.1,-0.958103201881937,0.0429701719527976,0.00641739829420833,-0.304029683701361
0.386,0.1,-0.958103201881937,0.0431939749317184,0.00645082224365733,-0.305613171637305
0.388,0.1,-0.958103201881937,0.0434177779106393,0.00648424619310634,-0.30719665957325
0.39,0.1,-0.958103201881937,0.0436415808895601,0.00651767014255534,-0.308780147509194
0.392,0.1,-0.958103201881937,0.0438653838684809,0.00655109409200434,-0.310363635445139
0.394,0.1,-0.958103201881937,0.0440891868474017,0.00658451804145334,-0.311947123381084
0.396,0.1,-0.958103201881937,0.0443129898263225,0.00661794199090234,-0.313530611317028
0.398,0.1,-0.958103201881937,0.0445367928052434,0.00665136594035134,-0.315114099252973
0.4,0.1,-0.958103201881937,0.0447605957841642,0.00668478988980035,-0.316697587188917
0.402,0.1,-0.958103201881937,0.044984398763085,0.00671821383924935,-0.318281075124862
0.404,0.1,-0.958103201881937,0.0452082017420058,0.00675163778869835,-0.319864563060806
0.406,0.1,-0.958103201881937,0.0454320047209266,0.00678506173814735,-0.321448050996751
0.408,0.1,-0.958103201881937,0.0456558076998475,0.00681848568759635,-0.323031538932696
0.41,0.1,-0.958103201881937,0.0458796106787683,0.00685190963704536,-0.32461502686864
0.412,0.1,-0.958103201881937,0.0461034136576891,0.00688533358649436,-0.326198514804585
0.414,0.1,-0.958103201881937,0.0463272166366099,0.00691875753594336,-0.327782002740529
0.416,0.1,-0.958103201881937,0.0465510196155307,0.00695218148539236,-0.329365490676474
0.418,0.1,-0.958103201881937,0.0467748225944516,0.00698560543484136,-0.330948978612419
0.42,0.1,-0.958103201881937,0.0469986255733724,0.00701902938429036,-0.332532466548363
0.422,0.1,-0.958103201881937,0.0472224285522932,0.00705245333373937,-0.334115954484308
0.424,0.1,-0.958103201881937,0.047446231531214,0.00708587728318837,-0.335699442420252
0.426,0.1,-0.958103201881937,0.0476700345101349,0.00711930123263737,-0.337282930356197
0.428,0.1,-0.958103201881937,0.0478938374890557,0.00715272518208637,-0.338866418292142
0.43,0.1,-0.958103201881937,0.0481176404679765,0.00718614913153537,-0.340449906228086
0.432,0.1,-0.958103201881937,0.0483414434468973,0.00721957308098437,-0.342033394164031
0.434,0.1,-0.958103201881937,0.0485652464258181,0.00725299703043338,-0.343616882099975
0.436,0.1,-0.958103201881937,0.048789049404739,0.00728642097988238,-0.34520037003592
0.438,0.1,-0.958103201881937,0.0490128523836598,0.00731984492933138,-0.346783857971864
0.44,0.1,-0.958103201881937,0.0492366553625806,0.00735326887878038,-0.348367345907809
0.442,0.1,-0.958103201881937,0.0494604583415014,0.00738669282822938,-0.349950833843754
0.444,0.1,-0.958103201881937,0.0496842613204222,0.00742011677767838,-0.351534321779698
0.446,0.1,-0.958103201881937,0.0499080642993431,0.00745354072712739,-0.353117809715643
0.448,0.1,-0.958103201881937,0.0501318672782639,0.00748696467657639,-0.354701297651587
0.45,0.1,-0.958103201881937,0.0503556702571847,0.00752038862602539,-0.356284785587532
0.452,0.1,-0.958103201881937,0.0505794732361055,0.00755381257547439,-0.357868273523477
0.454,0.1,-0.958103201881937,0.0508032762150263,0.00758723652492339,-0.359451761459421
0.456,0.1,-0.958103201881937,0.0510270791939472,0.0076206604743724,-0.361035249395366
0.458,0.1,-0.958103201881937,0.051250882172868,0.0076540844238214,-0.36261873733131
0.46,0.1,-0.958103201881937,0.0514746851517888,0.0076875083732704,-0.364202225267255
0.462,0.1,-0.958103201881937,0.0516984881307096,0.0077209323227194,-0.3657857132032
0.464,0.1,-0.958103201881937,0.0519222911096304,0.0077543562721684,-0.367369201139144
0.466,0.1,-0.958103201881937,0.0521460940885513,0.0077877802216174,-0.368952689075089
0.468,0.1,-0.958103201881937,0.0523698970674721,0.00782120417106641,-0.370536177011033
0.47,0.1,-0.958103201881937,0.0525937000463929,0.00785462812051541,-0.372119664946978
0.472,0.1,-0.958103201881937,0.0528175030253137,0.00788805206996441,-0.373703152882922
0.474,0.1,-0.958103201881937,0.0530413060042345,0.00792147601941341,-0.375286640818867
0.476,0.1,-0.958103201881937,0.0532629817681209,0.00790132328558661,-0.376870128754812
0.478,0.1,-0.958103201881937,0.0534834302844209,0.00785026072168964,-0.378453616690756
0.48,0.1,-0.958103201881937,0.0537038788007209,0.00779919815779268,-0.380037104626701
0.482,0.1,-0.958103201881937,0.0539243273170209,0.00774813559389572,-0.381620592562645
0.484,0.1,-0.958103201881937,0.0541447758333209,0.00769707302999875,-0.38320408049859
0.486,0.1,-0.958103201881937,0.0543652243496209,0.00764601046610179,-0.384787568434535
0.488,0.1,-0.958103201881937,0.0545856728659209,0.00759494790220482,-0.386371056370479
0.49,0.1,-0.958103201881937,0.0548061213822209,0.00754388533830786,-0.387954544306424
0.492,0.1,-0.958103201881937,0.0550265698985209,0.0074928227744109,-0.389538032242368
0.494,0.1,-0.958103201881937,0.0552470184148209,0.00744176021051393,-0.391121520178313
0.496,0.1,-0.958103201881937,0.0554674669311209,0.00739069764661697,-0.392705008114257
0.498,0.1,-0.958103201881937,0.0556879154474209,0.00733963508272,-0.394288496050202
0.5,0.1,-0.958103201881937,0.0559083639637209,0.00728857251882304,-0.395871983986147
0.502,0.1,-0.958103201881937,0.0561288124800209,0.00723750995492608,-0.397455471922091
0.504,0.1,-0.958103201881937,0.0563492609963209,0.00718644739102911,-0.399038959858036
0.506,0.1,-0.958103201881937,0.0565697095126209,0.00713538482713215,-0.40062244779398
0.508,0.1,-0.958103201881937,0.0567901580289209,0.00708432226323518,-0.402205935729925
0.51,0.1,-0.958103201881937,0.0570106065452209,0.00703325969933822,-0.40378942366587
0.512,0.1,-0.958103201881937,0.0572310550615209,0.00698219713544125,-0.405372911601814
0.514,0.1,-0.958103201881937,0.0574515035778209,0.00693113457154429,-0.406956399537759
0.516,0.1,-0.958103201881937,0.0576719520941209,0.00688007200764732,-0.408539887473703
0.518,0.1,-0.958103201881937,0.0578924006104209,0.00682900944375036,-0.410123375409648
0.52,0.1,-0.958103201881937,0.0581128491267209,0.0067779468798534,-0.411706863345592
0.522,0.1,-0.958103201881937,0.0583332976430209,0.00672688431595643,-0.413290351281537
0.524,0.1,-0.958103201881937,0.0585537461593209,0.00667582175205947,-0.414873839217482
0.526,0.1,-0.958103201881937,0.0587741946756209,0.0066247591881625,-0.416457327153426
0.528,0.1,-0.958103201881937,0.0589946431919209,0.00657369662426554,-0.418040815089371
0.53,0.1,-0.958103201881937,0.0592150917082209,0.00652263406036858,-0.419624303025315
0.532,0.1,-0.958103201881937,0.0594355402245209,0.00647157149647161,-0.42120779096126
0.534,0.1,-0.958103201881937,0.0596559887408209,0.00642050893257465,-0.422791278897205
0.536,0.1,-0.958103201881937,0.0598764372571209,0.00636944636867768,-0.424374766833149
0.538,0.1,-0.958103201881937,0.0600968857734209,0.00631838380478072,-0.425958254769094
0.54,0.1,-0.958103201881937,0.0603173342897209,0.00626732124088375,-0.427541742705038
0.542,0.1,-0.958103201881937,0.0605377828060209,0.00621625867698679,-0.429125230640983
0.544,0.1,-0.958103201881937,0.0607582313223209,0.00616519611308983,-0.430708718576927
0.546,0.1,-0.958103201881937,0.0609786798386209,0.00611413354919286,-0.432292206512872
0.548,0.1,-0.958103201881937,0.0611991283549209,0.0060630709852959,-0.433875694448817
0.55,0.1,-0.958103201881937,0.0614195768712209,0.00601200842139893,-0.435459182384761
0.552,0.1,-0.958103201881937,0.0616400253875209,0.00596094585750197,-0.437042670320706
0.554,0.1,-0.958103201881937,0.0618604739038209,0.005909883293605,-0.43862615825665
0.556,0.1,-0.958103201881937,0.0620809224201209,0.00585882072970804,-0.440209646192595
0.558,0.1,-0.958103201881937,0.0623013709364209,0.00580775816581108,-0.44179313412854
0.56,0.1,-0.958103201881937,0.0625218194527209,0.00575669560191411,-0.443376622064484
0.562,0.1,-0.958103201881937,0.0627422679690209,0.00570563303801715,-0.444960110000429
0.564,0.1,-0.958103201881937,0.0629627164853209,0.00565457047412018,-0.446543597936373
0.566,0.1,-0.958103201881937,0.0631831650016209,0.00560350791022322,-0.448127085872318
0.568,0.1,-0.958103201881937,0.0634036135179209,0.00555244534632625,-0.449710573808263
0.57,0.1,-0.958103201881937,0.0636240620342209,0.00550138278242929,-0.451294061744207
0.572,0.1,-0.958103201881937,0.0638445105505209,0.00545032021853232,-0.452877549680152
0.574,0.1,-0.958103201881937,0.0640649590668209,0.00539925765463536,-0.454461037616096
0.576,0.1,-0.958103201881937,0.0642854075831209,0.0053481950907384,-0.456044525552041
0.578,0.1,-0.958103201881937,0.0645058560994209,0.00529713252684144,-0.457628013487985
0.58,0.1,-0.958103201881937,0.0647263046157209,0.00524606996294447,-0.45921150142393
0.582,0.1,-0.958103201881937,0.0649467531320209,0.00519500739904751,-0.460794989359875
0.584,0.1,-0.958103201881937,0.0651672016483209,0.00514394483515054,-0.462378477295819
0.586,0.1,-0.958103201881937,0.0653876501646209,0.00509288227125358,-0.463961965231764
0.588,0.1,-0.958103201881937,0.0656080986809209,0.00504181970735661,-0.465545453167708
0.59,0.1,-0.958103201881937,0.0658285471972209,0.00499075714345965,-0.467128941103653
0.592,0.1,-0.958103201881937,0.0660489957135209,0.00493969457956269,-0.468712429039598
0.594,0.1,-0.958103201881937,0.0662694442298209,0.00488863201566572,-0.470295916975542
0.596,0.1,-0.958103201881937,0.0664898927461209,0.00483756945176876,-0.471879404911487
0.598,0.1,-0.958103201881937,0.0667103412624209,0.00478650688787179,-0.473462892847431
0.6,0.1,-0.958103201881937,0.0669307897787209,0.00473544432397483,-0.475046380783376
0.602,0.1,-0.958103201881937,0.0671512382950209,0.00468438176007786,-0.47662986871932
0.604,0.1,-0.958103201881937,0.0673716868113209,0.0046333191961809,-0.478213356655265
0.606,0.1,-0.958103201881937,0.0675921353276209,0.00458225663228394,-0.47979684459121
0.608,0.1,-0.958103201881937,0.0678125838439209,0.00453119406838697,-0.481380332527154
0.61,0.1,-0.958103201881937,0.0680330323602209,0.00448013150449001,-0.482963820463099
0.612,0.1,-0.958103201881937,0.0682534808765209,0.00442906894059304,-0.484547308399043
0.614,0.1,-0.958103201881937,0.0684739293928209,0.00437800637669608,-0.486130796334988
0.616,0.1,-0.958103201881937,0.0686943779091209,0.00432694381279911,-0.487714284270933
0.618,0.1,-0.958103201881937,0.0689148264254209,0.00427588124890215,-0.489297772206877
0.62,0.1,-0.958103201881937,0.0691352749417209,0.00422481868500519,-0.490881260142822
0.622,0.1,-0.958103201881937,0.0693557234580209,0.00417375612110822,-0.492464748078766
0.624,0.1,-0.958103201881937,0.0695761719743209,0.00412269355721126,-0.494048236014711
0.626,0.1,-0.958103201881937,0.0697966204906209,0.00407163099331429,-0.495631723950655
0.628,0.1,-0.958103201881937,0.0700170690069209,0.00402056842941733,-0.4972152118866
0.63,0.1,-0.958103201881937,0.0702375175232209,0.00396950586552037,-0.498798699822545
0.632,0.1,-0.958103201881937,0.0704579660395209,0.0039184433016234,-0.500382187758489
